bug_report_url,bug_report_url_redirected,bug_report_title,created_at,status,closure_reason,n_bugs_covered,programming_language,is_anonymously_reported,has_repro_steps,test_present,fix_entity_type,fix_commit_pr_sha,n_files_changed_in_fix,fix_component,is_fail_stop,comment_count,issue_participants_count,closed_at,issue_description_length_chars,issue_first_comment_at,pr_head_commit_sha,pr_commit_count,pr_has_commit_id,pr_review_submission_count,pr_review_rounds_estimate
https://github.com/AVSystem/Anjay/pull/62,https://github.com/AVSystem/Anjay/pull/62,Check return value of _anjay_serv_get() for null,2023-06-04T04:20:53Z,closed,Won't Fix,1,C,False,False,False,pr_rejected,,0,core/production code,False,2,,2025-10-23T07:36:49Z,,,7e52b0aa1db4143ebd6ff203ded94cc4ac6e31e8,1,True,0,0
https://github.com/openlgtv/epk2extract/pull/77,https://github.com/openlgtv/epk2extract/pull/77,cramfsswap: fix array offset used before range check,2023-05-26T20:11:41Z,closed,Fixed,1,C,False,False,False,pr,11a1d5b99e4df3009bef7bad2737853ee9e4244f,1,core/production code,False,0,,2023-05-26T20:21:07Z,,,aa1ec19af248926057ea86f1d02eab445d70793b,1,True,0,0
https://github.com/azure-rtos/netxduo/pull/167,https://github.com/eclipse-threadx/netxduo/pull/167,Fix using offset before range check,2023-04-17T23:58:08Z,open,Still Open,1,C,False,False,,,,,core/production code,Don't know,0,,,,,3ab7cab25380661cb4110598a3fee1b24551e70f,27,True,0,0
https://github.com/gazebosim/gz-sim/issues/2624,https://github.com/gazebosim/gz-sim/issues/2624,Crash after adding model and resetting,2024-09-15T02:09:40Z,closed,Fixed,1,C++,False,True,True,pr,aa76c3e1fd12c1e325c699f261c56699bab3748f,3,core/production code,True,3,3,2024-11-26T17:46:43Z,25772,2024-09-16T11:10:37Z,,,,,
https://github.com/keras-team/keras/issues/20141,https://github.com/keras-team/keras/issues/20144,Suggesting updates on the documentation of `DenseNet`,2024-08-21T09:13:02Z,closed,Fixed,1,Python,False,False,False,commit,cb6ece3e2ead7baec874cb71e579fbf310b1b05c,3,documentation,False,2,4,2024-09-09T17:32:54Z,744,2024-09-05T02:12:05Z,,,,,
https://github.com/libsdl-org/SDL/issues/7650,https://github.com/libsdl-org/SDL/issues/7650,Potentially missing null check,2023-04-24T19:24:23Z,closed,Won't Fix,4,C,False,False,False,,,0,core/production code,False,0,3,2023-11-08T04:47:18Z,1012,,,,,,
https://github.com/matthiaskramm/swftools/issues/121,https://github.com/swftools/swftools/issues/121,A heap-buffer-overflow in swfdump.c:1406,2020-08-05T07:26:44Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,2550,,,,,,
https://github.com/matthiaskramm/swftools/issues/102,https://github.com/swftools/swftools/issues/102,A stack overflow in xpdf/Gfx.cc:1258,2020-08-01T02:31:55Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,3221,,,,,,
https://github.com/lief-project/LIEF/issues/449,https://github.com/lief-project/LIEF/issues/449,A heap overflow in pe_reader.c:133 (not issue in the library),2020-08-07T13:04:22Z,closed,Fixed,1,C,False,True,False,commit,19e06755e8ce1ecf136360a5c36cded3701ac253,3,core/production code,True,1,2,2020-08-27T09:19:16Z,2661,2020-08-27T09:19:16Z,,,,,
https://github.com/h33p/cglue/issues/17,https://github.com/h33p/cglue/issues/17,Use incorrect compare operator for in-bound validation,2024-07-07T04:31:21Z,closed,Fixed,2,Rust,False,True,False,commit,2d917012db0caa738eb70a89cb1c16f3ec622fb6,1,core/production code,False,1,2,2024-07-24T19:02:44Z,376,2024-07-24T19:03:30Z,,,,,
https://github.com/moonlight-stream/moonlight-embedded/issues/889,https://github.com/moonlight-stream/moonlight-embedded/issues/889,Uninitialized local variable fdindex,2024-03-24T01:50:03Z,closed,Fixed,1,C,False,False,False,commit,dc03235a6212dce5a8c8c8f8294e75e7e1677977,4,core/production code,False,1,2,2024-03-25T05:16:43Z,693,2024-03-25T05:16:43Z,,,,,
https://github.com/wolkykim/qlibc/pull/100,https://github.com/wolkykim/qlibc/pull/100,Check return value of sscanf(),2023-06-05T18:39:47Z,closed,Fixed,1,C,False,False,False,pr,4b15cfbd4e3ed11090e1760761fea6613bb4834d,1,core/production code,False,4,,2023-07-08T20:01:20Z,,,9b1a0792168e0ab1a947bbdcf3e59edf881fff4d,1,True,0,0
https://github.com/NethermindEth/nethermind/issues/7629,https://github.com/NethermindEth/nethermind/issues/7629,nethermind treats `PUSH0` as `BadInstruction`,2024-10-18T03:42:23Z,closed,Invalid,1,C#,False,True,False,,,0,core/production code,False,1,2,2024-10-31T01:25:04Z,4124,2024-10-30T10:33:46Z,,,,,
https://github.com/sahaRatul/sela/issues/30,https://github.com/sahaRatul/sela/issues/30,A heap-buffer-overflow in sela_file.cpp:90:53,2020-08-14T05:02:24Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,3928,,,,,,
https://github.com/gozfree/gear-lib/pull/93,https://github.com/gozfree/gear-lib/pull/93,Fix badly bounded write,2023-05-12T21:35:08Z,closed,Fixed,2,C,False,False,False,commit,05364f3178e9a3d53780ea39d85560fcab0d0f61,1,core/production code,False,0,,2023-05-27T11:03:23Z,,,576c269ad4f9461b9d7eeb7938ce00f32444ba99,1,True,0,0
https://github.com/hyperledger/besu/issues/7608,https://github.com/hyperledger/besu/issues/7608,`evmtool` Returns Long Null String in JSON `error` Field When Executing `REVERT`,2024-09-12T10:01:49Z,closed,Fixed,1,Java,False,True,True,commit,37e86141a23a4d33d2853edba7e23849c6c13b40,4,others,False,4,4,2024-10-28T05:19:30Z,2728,2024-10-07T14:31:52Z,,,,,
https://github.com/gazebosim/gz-sim/issues/2542,https://github.com/gazebosim/gz-sim/issues/2542,Crash after calling WorldControl service over photo shoot plugin,2024-08-25T04:53:00Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,2,,7608,,,,,,
https://github.com/pingcap/tidb/issues/59646,https://github.com/pingcap/tidb/issues/59646,Frequent PD-TiKV Connection Retries and High GC Activity Affecting Performance,2025-02-19T09:33:50Z,open,Still Open,1,Go,False,True,,,,,core/production code,False,2,2,,3566,2025-02-24T02:34:57Z,,,,,
https://github.com/zlgopen/awtk/issues/871,https://github.com/zlgopen/awtk/issues/871,Missing null check,2024-03-03T02:34:57Z,closed,Fixed,2,C++,False,True,True,commit,d93fcdc7903bca6d497204fd61770d6a0002ba1a,2,core/production code,False,3,3,2024-03-04T18:30:18Z,504,2024-03-04T13:05:01Z,,,,,
https://github.com/streamlink/streamlink/issues/5920,https://github.com/streamlink/streamlink/issues/5920,MD5 is still in use,2024-04-03T07:28:10Z,closed,Invalid,1,Python,False,False,False,,,0,core/production code,False,2,2,2024-04-03T10:58:39Z,399,2024-04-03T10:58:40Z,,,,,
https://github.com/swftools/swftools/issues/109,https://github.com/swftools/swftools/issues/109,A Segmentation fault in rfxswf.c:213,2020-08-05T06:47:39Z,open,Still Open,1,C,False,False,,,,,core/production code,True,0,1,,1134,,,,,,
https://github.com/gazebosim/gz-sim/issues/2543,https://github.com/gazebosim/gz-sim/issues/2543,Crash after calling /optical_tactile_sensor/enable over OpticalTactilePlugin,2024-08-25T04:55:27Z,closed,Fixed,1,C++,False,True,False,pr,57599fb184090e11ed0cf58628a0327bb67a9f8d,1,core/production code,True,4,2,2024-11-12T11:29:33Z,10390,2024-08-27T02:46:25Z,,,,,
https://github.com/stlink-org/stlink/pull/1307,https://github.com/stlink-org/stlink/pull/1307,Added null check for return value of stlink_chipid_get_params(),2023-04-22T04:56:22Z,closed,Fixed,1,C,False,False,False,pr,78b2893e5d26bb89f2b0ad02b63add29aa9ebb00,1,core/production code,False,0,,2023-04-29T21:15:55Z,,,98902c271ef20564e95b73cf8e0ee4a8600a8bd1,1,True,2,1
https://github.com/apache/nuttx/pull/12047,https://github.com/apache/nuttx/pull/12047,arch/arm/src/am335x: Fix incorrect signedness of variable,2024-04-03T20:32:31Z,closed,Fixed,2,C,False,False,False,pr,f2082acfd77822a9ef713766a90bbe4592608844,1,core/production code,False,1,,2024-04-04T03:50:36Z,,,035f72c7c8e755a6ace096b1554ee2914108a6a2,1,True,2,1
https://github.com/jameswalmsley/bitthunder/pull/58,https://github.com/jameswalmsley/bitthunder/pull/58,[FS] Fixed incorrect understanding of the precedence of C operators,2023-06-23T21:15:34Z,closed,Won't Fix,1,C,False,False,False,pr_rejected,,0,core/production code,False,0,,2026-01-06T19:10:05Z,,,6d842ff436d9e82632191c44d35e6b560d9c3b5b,1,True,0,0
https://github.com/fortra/impacket/issues/1901,https://github.com/fortra/impacket/issues/1901,DHCP unpack issue,2025-02-21T20:07:36Z,open,Still Open,1,Python,False,True,,,,,core/production code,False,5,3,,6100,2025-02-21T20:30:42Z,,,,,
https://github.com/beagleboard/librobotcontrol/pull/223,https://github.com/beagleboard/librobotcontrol/pull/223,Fix incorrect use of sizeof operator,2023-05-30T18:15:56Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,,,,,34af93048c176a77bdf0198e270ad22f90394d65,1,True,0,0
https://github.com/RodrigoDornelles/3bc-lang/pull/406,https://github.com/RodrigoDornelles/3bc-lang/pull/406,fix: check return value of malloc() for null,2023-05-30T02:29:20Z,closed,Won't Fix,1,C,False,False,False,pr,aa0ff0c0d8ca19e1640becf03846857d880f61c9,1,core/production code,True,0,,2023-05-30T19:43:29Z,,,aa0ff0c0d8ca19e1640becf03846857d880f61c9,1,True,3,2
https://jira.mariadb.org/browse/MDEV-35293,https://jira.mariadb.org/browse/MDEV-35293,The cluster encounters serious errors while performing DDL operations and data synchronization,2024-10-30T18:21:03Z,open,Still Open,1,C++,False,,,,,,,,,,,,,,,,,
https://github.com/ARMmbed/mbed-os/pull/15406,https://github.com/ARMmbed/mbed-os/pull/15406,Fix null pointer dereferencing,2023-04-20T05:15:41Z,closed,Fixed,15,C,False,False,False,pr,378f2f579dfdf0bf3f5569b4d3552996856adf84,11,core/production code,True,6,,2023-05-22T10:35:16Z,,,378f2f579dfdf0bf3f5569b4d3552996856adf84,1,True,1,1
https://github.com/pytorch/pytorch/issues/123961,https://github.com/pytorch/pytorch/issues/123961,JIT reports RuntimeError when decorating forward with torch.jit.script,2024-04-12T18:06:06Z,open,Still Open,1,Python,False,True,,,,,core/production code,False,0,3,,2089,,,,,,
https://github.com/syoyo/tinyobjloader-c/pull/55,https://github.com/syoyo/tinyobjloader-c/pull/55,Fix unbounded writing of sscanf,2023-04-22T21:14:19Z,open,Still Open,1,C,False,False,,,,,core/production code,True,1,,,,,9a6e88bfd8f35210c95c039491de8d0dba27bb10,1,True,0,0
https://github.com/introlab/odas/pull/281,https://github.com/introlab/odas/pull/281,Add return statements in thread start routines,2023-05-23T20:51:54Z,open,Still Open,25,C,False,False,,,,,core/production code,Don't know,0,,,,,b5e40fc6f47d6f71ae5810336d5c2c0f0b05f348,1,True,0,0
https://github.com/avast/retdec/issues/637,https://github.com/avast/retdec/issues/637,Bug in bin2llvmir Decoder,2019-09-04T12:18:20Z,closed,Fixed,1,C++,False,False,False,pr,c517d0759ee234288dcf2f9d4568e6076cf100fd,1,core/production code,False,2,3,2019-09-10T13:31:43Z,795,2019-09-09T15:52:16Z,,,,,
https://github.com/rusefi/rusefi/pull/5287,https://github.com/rusefi/rusefi/pull/5287,Fix offset used before range check,2023-05-24T22:31:09Z,closed,Fixed,1,C++,False,False,False,pr,b37e61b8aef4a7e20ce00fc2afa72b06ecc48f67,1,core/production code,True,1,,2023-05-24T22:39:24Z,,,42d9edcf6ab21814b54689f58693a856dec0d653,1,True,0,0
https://github.com/openlgtv/epk2extract/pull/75,https://github.com/openlgtv/epk2extract/pull/75,fix null pointer dereference,2023-05-26T19:51:29Z,closed,Fixed,3,C,False,False,False,pr,9d15213b81e6ce4e24e3f36e537fdffd3dafe1f9,3,core/production code,False,2,,2023-06-14T17:52:37Z,,,97f4c64816965b3cbe308a1d01132e3dc77e441e,1,True,2,1
https://github.com/cosmos72/twin/pull/85,https://github.com/cosmos72/twin/pull/85,server: remove 'const' modifier on return types,2023-05-25T19:15:05Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,,,,,dd2178c8a2e3167db59bdfcea15d7c70ebc0bbf7,1,True,0,0
https://github.com/sepfy/pear/pull/36,https://github.com/sepfy/libpeer/pull/36,Add return statements for non-void functions,2023-05-23T22:01:41Z,closed,Unknown,3,C,False,False,False,,,2,core/production code,False,2,,2023-08-14T16:23:04Z,,,8c6179ce338d98e735613bdc849bfa8027379366,1,True,0,0
https://github.com/Mbed-TLS/mbedtls/pull/8898,https://github.com/Mbed-TLS/mbedtls/pull/8898,test/pkcs7: Fix TOCTOU race condition,2024-03-06T00:16:05Z,open,Still Open,1,C,False,False,,,,,test code,False,0,,,,,9f80b23edba1eb6dc40b63adb35b30c1b7a0e325,1,True,2,2
https://github.com/zephyrproject-rtos/zephyr/pull/59286,https://github.com/zephyrproject-rtos/zephyr/pull/59286,net: utils: fix offset used before range check,2023-06-15T19:27:49Z,closed,Fixed,1,C,False,False,False,pr,b2c00ec032d90b8b0a8ca6c7e44fc4365728bcdc,1,core/production code,True,2,,2023-06-16T09:46:05Z,,,4d85a24c48b26f598696ea22a8693ff1b4fce650,1,True,3,1
https://github.com/DISTORTEC/distortos/pull/68,https://github.com/DISTORTEC/distortos/pull/68,Add missing 'return' keyword,2023-06-16T04:07:39Z,closed,Fixed,2,C++,False,False,False,pr,0487844315ffa8ae82281091b8adc5d8aca9306a,2,core/production code,False,3,,2023-06-16T06:49:50Z,,,1912b41aa306dc1a789c4e44bd318a41c77f6333,1,True,0,0
https://github.com/knik0/faad2/issues/59,https://github.com/knik0/faad2/issues/59,A heap-buffer-overflow in sbr_qmf.c:96:77,2020-08-30T15:32:46Z,closed,Fixed,1,C,False,True,False,commit,c78251b2b5d41ea840fd61ab9502b3d3036bd747,3,core/production code,True,0,1,2020-10-06T04:45:45Z,3758,,,,,,
https://github.com/Lekensteyn/dmg2img/issues/13,https://github.com/Lekensteyn/dmg2img/issues/13,A Segmentation fault in adc.c:46,2020-08-11T08:09:36Z,open,Still Open,1,C,False,False,,,,,core/production code,True,0,1,,2548,,,,,,
https://github.com/pikasTech/PikaPython/pull/339,https://github.com/pikasTech/PikaPython/pull/339,Fix incorrect check for error of tcsetattr(),2024-03-27T23:53:40Z,closed,Fixed,1,C,False,False,False,pr,5673ca2132e04b2cf96f8d1e3154fef8ba397455,1,core/production code,False,0,,2024-03-28T02:47:19Z,,,be0978f229b5389b1ebf660d4e9fe42e17f8f876,1,True,0,0
https://github.com/FRRouting/frr/issues/13671,https://github.com/FRRouting/frr/issues/13671,ADD check in Babeld:  AE shouldn't be 0 when type = 7 or 10,2023-06-02T19:15:52Z,closed,Fixed,1,C,False,False,False,pr,a21d361169107477e9b13d305fc763b887263450,1,core/production code,False,2,2,2023-06-27T10:18:22Z,8536,2023-06-02T19:38:13Z,,,,,
https://github.com/nokiatech/heif/issues/87,https://github.com/nokiatech/heif/issues/87,A global-buffer-overflow in hevcdecoderconfigrecord.cpp:317:38,2020-08-04T14:03:20Z,closed,Fixed,1,C++,False,True,False,commit,b26a7086cb3eba61872f44c7902c54417f1084d5,30,core/production code,True,1,2,2020-08-12T09:13:07Z,3591,2020-08-12T09:13:07Z,,,,,
https://github.com/liudf0716/xkcptun/pull/49,https://github.com/liudf0716/xkcptun/pull/49,fix incorrect printf format specifiers,2023-08-23T20:09:00Z,closed,Fixed,5,C,False,False,False,pr,f10c3315a1d57f094ff2fe171dbb5a626bbe17e1,1,core/production code,False,2,,2023-11-03T02:10:34Z,,,4d4f2e04d3b1d356fcff364db305c6daf1472553,1,True,0,0
https://github.com/marcobambini/gravity/issues/320,https://github.com/marcobambini/gravity/issues/320,Assertion fail in gravity_codegen.c:676,2020-08-30T16:41:38Z,closed,Fixed,1,C,False,True,True,commit,115ee00eea6856576a59bf062be207ea8c9876b8,13,core/production code,True,1,2,2020-08-31T08:20:31Z,451,2020-08-31T08:20:30Z,,,,,
https://github.com/alibaba/druid/issues/5875,https://github.com/alibaba/druid/issues/5875,Hardcoded secret key and RSA key size of 512 bits may lead to potential risks,2024-04-30T06:52:30Z,closed,Won't Fix,2,Java,False,False,False,,,0,core/production code,False,1,2,2024-05-03T13:14:12Z,1647,2024-05-03T13:14:12Z,,,,,
https://github.com/bluealloy/revm/issues/1704,https://github.com/bluealloy/revm/issues/1704,`MemoryOOG` of revme when executing opcode `staticcall`,2024-08-14T13:35:26Z,closed,Invalid,1,Rust,False,True,False,discussion,,0,core/production code,False,4,3,2024-08-19T05:13:29Z,10128,2024-08-14T14:43:00Z,,,,,
https://github.com/LibVNC/libvncserver/pull/580,https://github.com/LibVNC/libvncserver/pull/580,test: Fix offset used before range check,2023-05-19T21:59:29Z,closed,Fixed,1,C,False,False,False,pr,b038c7dfe4c6140c4abbe7ce82ae72382e0046d2,1,test code,False,0,,2023-05-20T10:03:21Z,,,8f0a4d834ef568511b16a07423d33c2094d883be,1,True,0,0
https://github.com/sahaRatul/sela/issues/26,https://github.com/sahaRatul/sela/issues/26,A heap-buffer-overflow in sela_file.cpp:78:67,2020-08-14T04:54:33Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,3928,,,,,,
https://code.videolan.org/videolan/libplacebo/-/issues/327,https://code.videolan.org/videolan/libplacebo/-/issues/327,Crash when fuzzing shaders,2024-07-24T23:48:59Z,closed,Fixed,1,C,False,True,False,commit,82bf46ae8b4cacd2523f994da292e4d12312c026,1,core/production code,True,,,,,,,,,,
https://github.com/axiomatic-systems/Bento4/issues/540,https://github.com/axiomatic-systems/Bento4/issues/540,A Segmentation fault in Ap4StszAtom.cpp:154,2020-08-01T02:45:57Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,2047,,,,,,
https://lists.gnu.org/archive/html/bug-ncurses/2020-08/msg00007.html,https://lists.gnu.org/archive/html/bug-ncurses/2020-08/msg00007.html,A memory leak in,2020-08-04T21:33:56Z,open,Still Open,1,C++,False,,,,,,,,,,,,,,,,,
https://github.com/thorfdbg/libjpeg/issues/38,https://github.com/thorfdbg/libjpeg/issues/38,Assertion fail in qmcoder.cpp:486,2020-08-11T01:49:07Z,closed,Cannot Reproduce,1,C++,False,True,False,,,0,core/production code,True,1,2,2020-08-29T07:18:39Z,309,2020-08-29T07:18:39Z,,,,,
https://bugs.mysql.com/bug.php?id=116512,https://bugs.mysql.com/bug.php?id=116512,MySQL Bugs: #116512: Force quit in innodb cluster,2024-10-30T20:15:00Z,can't repeat,Cannot Reproduce,1,C++,False,,False,,,0,,,,,,,,,,,,
https://github.com/aclements/libelfin/issues/45,https://github.com/aclements/libelfin/issues/45,A Segmentation fault in elf.cc:293:56,2020-08-02T02:13:43Z,open,Still Open,1,C++,False,True,,,,,,True,,,,,,,,,,
https://github.com/zlgopen/awtk/issues/825,https://github.com/zlgopen/awtk/issues/825,Potentially missing null check,2023-04-23T03:04:37Z,closed,Fixed,8,C,False,False,False,commit,7ff2d2e8dc1f5cc3e8ffbbf396f9642cc6314a76;68afe64498904b5d43b99a925486ce58ff2576e1,9,core/production code,False,5,2,2023-04-27T01:49:51Z,2377,2023-04-23T14:00:16Z,,,,,
https://github.com/glfw/glfw/pull/2486,https://github.com/glfw/glfw/pull/2486,Fix undefined behavior of signed integer overflow,2024-02-13T19:08:17Z,open,Still Open,1,C,False,False,,,,,test code,False,0,,,,,2fa2a9480a72ac9e4e21a63d97fa83feda816546,1,True,0,0
https://github.com/Lekensteyn/dmg2img/issues/14,https://github.com/Lekensteyn/dmg2img/issues/14,A heap overflow in base64.c:86,2020-08-13T04:33:32Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,2532,,,,,,
https://github.com/apache/nuttx/pull/9644,https://github.com/apache/nuttx/pull/9644,libc/lib_remove: fix TOCTOU race condition,2023-06-29T03:14:26Z,closed,Fixed,1,C,False,False,False,pr,f5a2741ec2cfb9b670cae6a74d06e84693a3ee2c,1,core/production code,False,0,,2023-06-29T10:15:06Z,,,e8c3008f241cef5942c2cf0fccf4021974c94f10,1,True,1,1
https://github.com/LibreDWG/libredwg/issues/261,https://github.com/LibreDWG/libredwg/issues/261,A heap overflow in bits.c:1424,2020-08-02T04:51:37Z,closed,Fixed,1,C,False,True,False,commit,a3679b42e779a47f18a487a70146569de1972c63,1,core/production code,True,1,2,2020-08-02T12:15:30Z,3368,2020-08-02T11:01:52Z,,,,,
https://github.com/libxsmm/libxsmm/issues/400,https://github.com/libxsmm/libxsmm/issues/400,Alloc dealloc mismatch,2020-08-02T13:51:26Z,closed,Fixed,1,C,False,True,False,commit,c24027d07eef23411a56958e52afad5ee6db6393,6,core/production code,True,4,2,2020-08-07T14:29:24Z,1041,2020-08-04T15:34:19Z,,,,,
https://github.com/alrevuelta/cONNXr/issues/102,https://github.com/alrevuelta/cONNXr/issues/102,Two missing null check for return values of searchAttributeNyName(),2023-06-05T19:25:15Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,1,,793,,,,,,
https://github.com/FRRouting/frr/issues/13085,https://github.com/FRRouting/frr/issues/13085,BFD: Missing Authentication Section in BFD Control Packet,2023-03-22T14:23:05Z,closed,Fixed,3,C,False,False,False,pr,497c887e377da8d5ffebf59911f7505a67f665b0,2,core/production code,False,1,2,2023-07-19T19:17:11Z,501,2023-07-19T19:17:10Z,,,,,
https://github.com/FRRouting/frr/issues/13337,https://github.com/FRRouting/frr/issues/13337,Unable to parse sub_TLVs in Babel,2023-04-19T15:21:00Z,closed,Inactive,1,C,False,False,False,pr,10403c7a72921210d4df3521fb56a0d867035a68,0,core/production code,False,1,1,2023-07-28T19:32:26Z,993,2023-04-19T15:48:29Z,,,,,
https://github.com/gpac/gpac/issues/1587,https://github.com/gpac/gpac/issues/1587,A heap-buffer-overflow in box_dump.c:350,2020-09-04T15:05:21Z,closed,Fixed,1,C,False,True,False,commit,388ecce75d05e11fc8496aa4857b91245007d26e,1,core/production code,True,0,1,2020-09-07T07:20:45Z,4791,,,,,,
https://github.com/matthiaskramm/swftools/issues/124,https://github.com/swftools/swftools/issues/124,A heap-buffer-overflow in rfxswf.c:520,2020-08-05T07:40:08Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,2413,,,,,,
https://github.com/libyal/libnsfdb/issues/5,https://github.com/libyal/libnsfdb/issues/5,A heap-buffer-overflow in libnsfdb_rrv_bucket.c:381:3,2020-08-04T14:18:18Z,closed,Invalid,1,C,False,True,False,discussion,,0,core/production code,True,2,2,2020-08-05T14:54:47Z,3502,2020-08-04T14:22:05Z,,,,,
https://github.com/tensorflow/tensorflow/issues/71577,https://github.com/tensorflow/tensorflow/issues/71577,Tensorflow Metal Plugin produces different results with CPU for Conv1D,2024-07-10T15:18:35Z,closed,Inactive,1,Python,False,True,False,,,0,core/production code,False,6,3,2024-09-06T01:57:55Z,1423,2024-07-26T04:44:14Z,,,,,
https://github.com/pingcap/tidb/issues/54328,https://github.com/pingcap/tidb/issues/54328,"Logically, the return of >=ANY should contain =ANY",2024-06-30T16:25:20Z,closed,Invalid,1,Go,False,True,False,discussion,,0,core/production code,False,3,4,2024-07-04T09:19:33Z,1278,2024-07-01T03:07:11Z,,,,,
https://sourceforge.net/p/mcj/tickets/107/,https://sourceforge.net/p/mcj/tickets/107/,#107 A Segmentation fault in trans_spline.c,2020-08-10T00:00:00Z,closed,Fixed,1,C,False,,,,,,,,,,,,,,,,,
https://github.com/scikit-learn/scikit-learn/issues/30099,https://github.com/scikit-learn/scikit-learn/issues/30099,Inconsistency between lars_path documentation and behavior in code,2024-10-18T12:08:56Z,closed,Fixed,1,Python,False,False,False,pr,9a7fe96899b7303787313ec50c1f5c533ae5d2ca,1,documentation,False,1,2,2024-10-29T11:41:29Z,1041,2024-10-18T18:30:27Z,,,,,
https://github.com/LibreDWG/libredwg/issues/256,https://github.com/LibreDWG/libredwg/issues/256,A double free in dwg.spec:7662,2020-08-01T12:56:26Z,closed,Fixed,1,C,False,True,False,commit,8582ca9c81791040ec236a12a6265e637bffcd5a,1,core/production code,True,1,2,2020-08-01T21:07:33Z,1983,2020-08-01T14:36:41Z,,,,,
https://github.com/matthiaskramm/swftools/issues/105,https://github.com/swftools/swftools/issues/105,A Segmentation fault in InfoOutputDev.cc:887,2020-08-01T07:01:24Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,1611,,,,,,
https://github.com/gazebosim/gz-sim/issues/2538,https://github.com/gazebosim/gz-sim/issues/2538,Crash after calling playback/control service on the buoyant_cylinder example,2024-08-23T03:04:01Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,2,,9003,,,,,,
https://github.com/compenguy/ngrammatic/issues/13,https://github.com/compenguy/ngrammatic/issues/13,Unsoundly mark unsafe function as safe,2024-07-07T09:53:40Z,closed,Won't Fix,1,Rust,False,False,False,,,0,core/production code,False,4,3,2025-11-29T20:10:11Z,483,2024-11-21T06:00:43Z,,,,,
https://github.com/sahaRatul/sela/issues/29,https://github.com/sahaRatul/sela/issues/29,A heap-buffer-overflow in rice_decoder.cpp:39,2020-08-14T05:00:32Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,5213,,,,,,
https://github.com/yumeng5/Spherical-Text-Embedding/pull/16,https://github.com/yumeng5/Spherical-Text-Embedding/pull/16,fix: toctou race condition,2023-06-20T21:47:43Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,,,,,9244fd55156ff295da9c7fea263b0771c7501d80,1,True,0,0
https://github.com/alrevuelta/cONNXr/pull/103,https://github.com/alrevuelta/cONNXr/pull/103,Fix comparing unsigned difference against zero,2023-06-05T19:33:29Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,,,,,2f98555c0bb5cff37872ca2c5bb1222bd6364484,1,True,0,0
https://github.com/LibreDWG/libredwg/issues/259,https://github.com/LibreDWG/libredwg/issues/259,Malloc size error in decode.c:3437,2020-08-02T02:53:55Z,closed,Fixed,1,C,False,True,False,commit,a3679b42e779a47f18a487a70146569de1972c63,1,core/production code,True,0,2,2020-08-02T12:15:29Z,2055,,,,,,
https://github.com/matthiaskramm/swftools/issues/100,https://github.com/swftools/swftools/issues/100,A Segmentation fault in xpdf/Lexer.cc:53,2020-08-01T02:16:31Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,33049,,,,,,
https://github.com/libxsmm/libxsmm/issues/399,https://github.com/libxsmm/libxsmm/issues/399,Attempting to free non-malloced address,2020-08-02T13:46:09Z,closed,Fixed,1,C,False,True,False,commit,d6984918886d4bd6be241ff3e6af799f4aba3375,6,core/production code,True,2,2,2020-08-07T14:29:40Z,2909,2020-08-04T15:34:43Z,,,,,
https://github.com/Mbed-TLS/mbedtls/pull/8897,https://github.com/Mbed-TLS/mbedtls/pull/8897,ssl_mail_client: Fix unbounded write of sprintf(),2024-03-05T23:40:49Z,closed,Fixed,3,C,False,False,False,pr,7d08983cb265c13e21c5a23fd4e14613307f5e47,1,core/production code,Don't know,8,,2024-05-02T19:44:08Z,,,d97b96f2ecf59dc12f4fe1d906421bf206565de8,4,True,4,1
https://github.com/gazebosim/gz-sim/issues/2471,https://github.com/gazebosim/gz-sim/issues/2471,Crash after adding model twice to the same location,2024-07-10T15:00:37Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,1,2,,9613,2024-07-22T22:36:26Z,,,,,
https://github.com/gazebosim/gz-sim/issues/2646,https://github.com/gazebosim/gz-sim/issues/2646,Crash after adding plugin MulticopterMotorModel,2024-10-10T16:49:14Z,closed,Fixed,1,C++,False,True,False,pr,321874e73ccbb04d6a5b8b779dff342ca3f5b58b,1,core/production code,True,1,2,2024-10-16T17:28:26Z,4804,2024-10-15T22:24:11Z,,,,,
